id,score,review
70924,Negative,Benim saçlarıma uygun değil ama yanında saç maskesi vardı onunla birlikte kullandığımda yumuşatıyor saçlarımı.
5829,Positive,Beklediğimden küçük ama oldukça işe yarayan bir fırça.
137105,Positive,Cildi çok güzel temizliyor ve yağlanmaları kurutmadan gideriyor
67492,Positive,pahalı ürünlere karşılık ürün ıyi bence iş görüyor almanızı tavsiye ederim
20577,Negative,Yorumları okuyup aldım tam bir hüsran oldu. Dökülmede gram azalma yok. Saçımı da kuruttu. Sadece yağlanma azaltıyor yağlı saçlara kullanmak isteyen tercih edebilir.
58097,Negative,👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽
127139,Neutral,Çok güzel ama sürmesi sıkıntı oluyor. Ruj gibi olanlarını tavsiye ederim.
20213,Neutral,Paketlenmesi oldukça başarısızdı. Ürün güzel
23855,Negative,çok toz yapiyor hiç kendini gostermiyor hiç tavsiye etmiyorum paraniz çöpe gitmesin
77568,Neutral,Beklendiği gibi dudak büyütmüyor😂 daha kalıcı olabilirdi
110818,Neutral,Öyle kapatıcı etkisi kesinlikle yok ama iyi bir güneş kremi
80260,Neutral,güzel bir ürün ekonomik geldi teşekürler
87530,Positive,Kesinlikle tavsiye ediyorum. Mucize yaratmıyor ama saçınız yumuşak daha az kuru ve şekil alıyor . Aradığınız mutluluğu bulursunuz
42963,Neutral,"Kokusu erkek parfümü gibi güzel, 1 aydır kullanıyorum dökülmemde bir azalma olmadı, saçları yağlandırmıyor kuru saç tipleri serumu yağı varsa onunla kullanmalı."
58838,Negative,1 günde geldi göründüğü gibi iyi paket fakat hiç birşeye yaramı bakaldaki yapıştırıcılar bile bundan iyi
32568,Positive,Uygun fiyat
60115,Positive,ürünün boyutu da işlevi de harika küçük diyenler yüzde ne kadar büyüğü kullanılabilir ki
20203,Negative,Çok kötü. Ter kokusunu kesinlikle engellemiyor. Evde kullandığım karbonat daha başarılı.
114723,Negative,Nemlendirmesi yetmedi😞
107446,Negative,çok kötü
142784,Neutral,renk güzel ama yapışkan hissi veriyor
102716,Negative,Leke çıkarmada sıfır etki...
43179,Positive,Severek kullandığım bir ürün
79209,Positive,çok güzel ürün hızlı uzatıyor ve kirilmayi engelliyor
43539,Negative,S beden aldim xs alsam tam uzerime gore olabilirmis ama bir tik bol geldi yinede güzel  nakislarina bayildim
49144,Positive,kuzenim kullanmış çok memnun kalmış hemen bende aldım. kokusu muhteşem saçlarımı yumuşacık yaptı. dökülme ve uzama etkisini zaman gösterecek bakalım
72964,Negative,asla memnun kalmadım hiç fark yok olan kirpiklerimide kötü yaptı
5596,Positive,"Yakıyor diyenlere inanmayın demişler ama kesinlikle inanın arkadaşlar 😲 ürün zaten içerisindeki biberiye yağı sebebiyle yakması doğal yakıyor ve yakacaktır. Ben yeni aldım memnun kalacağımı düşünüyorum yorumları harika, duştan sonra uyguluyorum. İlk sürüşümde çok yaktı diyebilirim fakat yanma bir 15-20 dk sürdü. Etkili olması için spor şart"
132745,Positive,Çok hoş bir kokusu var. Tavsiye ederim 😊
36347,Positive,"incecik , yapısı rengi çok güzel"
89405,Negative,çok pahali ürünu daha once de kullaniyordum ve türüncu bir rengi vardi ve kokusu da çok güzeldi icerigi degismis sanirim eskisinden çok memnundum ama bu sampuandan memnun kalmadim
111487,Positive,Uzun bir banyodan sonra gozenekler yeterince acildiysa yuzeydeki kirleri cekmede oldukca basarili. Sonrasinda hem gozenekleri toparlamak hem de morarma olmasini engellemek icin bir buz gezdirin yuzunuzde mutlaka ve toniklemeyi de ihmal etmeyin.
68996,Negative,Ürünü kullanmaya başladım ama bir faydasını göremedim tavsiye etmiyorum
132418,Negative,büyük bir beklentiyle aldım ancak tam bir fiyasko! içine boyayı doldurduğunuzda dışındaki bez bunu taşımıyor ve yırtılıyor. ayrıca uzatma sapı çok dayanıksız. 3 parca şeklinde ve yukarı uzattığınız anda kırılıp kafaniza düşüyor!! asla ve asla satın almayın!
20811,Positive,Ennn beğenerek kullandığım sivilce yapmayan
139031,Positive,Şimdiye kadar neden ben bunu almadı diye düşündüğüm bir ürün kokusu viksten nile ağir ama  tırnaklarma ve etlerime çok iyi geldi 👍🏻 alın aldırın
5579,Neutral,Ürünün hem fiyatı uygun hemde beğendim kaliteli günlük kullanıma çok güzel
108333,Negative,"Ürünün kargolanması, kargonun bana ulaşma süreci o kadar uzuuunn sürdü ki lanet ettim resmen aldığıma. Genel olarak güzel gibi görünüyor titreşimi çok yüksek bir ürün. Ama paketlenmesi çok kötüydü ve kargonun gelmesi 1 ayı geçti."
123526,Neutral,idare eder kalitede bir ürün
55931,Positive,Rengi çok güzel tam istediğim gibi geldi
110641,Negative,Ürün çok güzel fakat benımkı 2.haftada bozuldu calışmıyo şarja taktm tık yok paramıza yazık valla
947,Neutral,kalıcı değil
105150,Neutral,Yüzünüze güneş koruyucu yerine parfüm sıkıyormussunuz gibi. İçerisinde parfüm de varmış. Malesef aldıktan sonra farkettim. Keşke belirtilseymis.
3020,Positive,Kalıcı hoş bir kokusu var kesinlikle tavsiye ediyorum
52799,Neutral,Henüz bir fark göremedim :)
55510,Positive,saticiya teşekkür ederim hızlı gönderim ve hediyesi için yurtiçi kargodanda çok memnunum.
136465,Positive,Ürün elime 2 günde ulaştı. Daha ilk kullanımda bile suratımı bebek gibi yumuşacık yaptı. Tüm çevreme önerdim
78379,Positive,bayıldım harika bir ürün
32422,Neutral,İğrenç param boşuna gitti
35620,Negative,Ürün ilk açılıktaki manken üzerindeki renk diye aldım ama içerisine şimdi girince değiştirmişler rengi hiç güzel değil büyük bir hayal kırıklığı
38233,Neutral,Orta kalitede
100508,Neutral,eyeliner zaten güzel de bir bana mı koruma bantsız geldi?
1280,Positive,Mentollü oluşup güzel bir ferahlık sağlıyor dudaklarda bir iki kullanımdan sonra kesinlikle kurumayı tedavi ediyor
18330,Positive,İlk kullanımda etkisini gösteren bir ürün. Mükemmel.
14477,Negative,Bumu ödül almış şaşırdım doğrusu alınca hiç beğenmedim.
53193,Neutral,Kremi çok beğendim ama jelden memnun kalmadım belki yüze göre değişebilir ama yüzü fazla kurutuyor gibi geldi
13360,Neutral,Fena sayılmaz
146020,Positive,Titreşimi etkili gerçekten uzun süre şarjı gidiyor çok memnunum ciltteki ölü deriyi alıyor
143009,Positive,Şu an elime ulaştı ve hemen sürüp deneyimimi paylaşmak istedim. Aşırı yakıyor ama dayanılamayacak gibi değil. Lazer epilasyon yaptıranlar bilir. Umarım etkili olur
136273,Negative,Çok kalitesizdi iade ettim
20310,Negative,Pek iş gören bir ürün değil
40675,Neutral,Yüzümü yaktığı için kullanamıyorum ama güzel kokuyor
149386,Positive,İlk defa bundan alıyorum gayet güzel memnun kaldım naneli aroması ferahlatması da güzel beğendim
145825,Negative,5 kuruş etmez
76663,Positive,Kokusu kötü değil hafif mentol kokuyor tırnaklarımı güçlendirdi
76208,Neutral,İyi paketlenmiş
11960,Positive,Kokusu biraazzcık kötü ama ömürlük kremmiş gibi görünüyor
63444,Negative,Aldığım gün metal kısımları kırıldı elimde kaldı taşları verdiğim para çöp oldu
13663,Neutral,"Güzel kopartıyor biraz acıtıyor, ama hepsini almıyor bilginiz olsun"
47809,Positive,Ütün fiyatı uygundu aldım 🤑
145137,Positive,Kokusu biraz ağır ama kalıcı
99290,Negative,idare eder bir ozelligi yok
141063,Negative,saçlarım kıvırcık ama tam begendigimi söyleyemem.
105344,Positive,Sürekli kullandığım en çok nemlendiren bu ürün severek kullanıyorum
28165,Neutral,"Ürün büyük evet fakat su ile yapmaya çalışmayın çünkü tamamen karışmıyor,elma sirkesi ile yapınca düzgün karışıyor.Evet güçlü bir maske yıkayınca temizlenmiş hissediyorsun ama burnumdaki siyah noktalara bir etkisi olmadı.Gözenek küçültme gibi bir etkisinide daha göremedim.Ayrıca 6-7 tane ufak sivilce cıktı suratımda.Yinede düzenli kullanıp etkisini görmeye çalışacagım."
135351,Positive,ürün kocaaman geldi çok büyük aylar önce aldım daha hala bitmedi saçları kremide ipek gibi yumuşak ve kuaförde kullanılan o kokular gibi kokuyor müthiş❤
146713,Neutral,Çok severek kullanıyorum ama paketlemeye biraz özen gösterilmemiş kargoda galiba yere düşmüş şampuanımın kapagı kırıldıgı için dökülmüştü çok dökülmedigi için iade etmedim umarım bir kez daha aldıgımda aynı sorunla karşılaşmam yinede teşekkürler
142254,Positive,Gayet güzel ve uygun.
67108,Positive,Yüzdeki benekleri çok güzel temizliyor cildi rahatlatıyor
17412,Positive,burdan sipariş etmedim ama farmasi bb ve cc kremlerini çok kullandım.yuzu hem parlak gösteriyor hem kapaticiliklari diger bblere gore çok iyi hem de yüzü agirlastirmiyor sanki yüzünüzde nemlendirici krem varmis hissi veriyor. en uygun fiyat da indirim donemlerinde trendyolda oluyor.farmasi kataloglarında bile bu fiyatlara rastlamak neredeyse imkansız. bu arada yüzü bir süre sonra parlatmiyor ilk sürdüğünüz his devam ediyor. bence gözünüz kapalı alabilirsiniz
90436,Negative,çok kalitesiz
62962,Negative,Kalitesiz ve pahalı bir ürün
84070,Positive,Beğendim çok güzel bir ürün
35159,Neutral,Bende daha çok sivilce yaptı ya belki de deri altındakileri çıkarıp kurutup sonra bir daha çıkmayacaktır bilmiyorum. Biraz daha kullandıktan sonra yorumumu güncelleneceğim
70622,Neutral,Abartıldığı kadar bir etkisini görmedim
126631,Neutral,"Çok bir olayı yok, normal tarak işte."
129540,Negative,Çok kötü kalitesiz
107797,Negative,Eskiden kullandığım bir rujdu ama şimdi hiç tavsiye etmem kum gibi pütür pütür oluyor
83045,Negative,elektronik değil çok küçük oyuncak gibi
62987,Neutral,Yani bir kaç kez kullandık fakat tam etkisini hissedemedim.
110554,Neutral,Memnunum güzel iș görüyor
101969,Positive,Kokusu çok yoğun kullanırken rahatsz oldum.  Ürün sıkıntısız güzel.
129330,Positive,Ben çok beğendim. bir de cildime başka bir ürünün aşerji yaptığı bir dönemde geldi. Cildimi iyi topladı.
68092,Neutral,Etkili sonuç için sürekli kullanmak gerek
10348,Positive,güzel bir ürün çok işime yarıyor
42463,Positive,ürün sarj konusunda iyi. titreşimleri de kuvvetli büyük beklentileriniz varsa belki karşılamaz
36086,Negative,Suya dayanikli değil kesinlikle hemen dagiliyor ..
92086,Negative,Kokusu yok resmen almayın.
124741,Neutral,1 ay sürdü gelmesi  ancak nemlendirmesi süper tavsiye ederim
62342,Neutral,yapısı çok fazla yoğun çok zor çıkıyor yüzden
28260,Positive,pahalı ürün almaya hiç gerek yok gönül rahatlığıyla alabilirsiniz gerçekten süper ürün bayıldımmm... dün sabah sipariş verdim bugün elime ulaştı satıcıya bu kadar kısa sürede elime ulaştırdığı için ve trendyola teşekkürler 😇
78873,Negative,Hiç sevmedim. yapışi sert yuzu yaymak zor. Rengi de çok koyu. Sözde bb krem ama kusurlari kapatmak yerine daha çok ortaya cikariyor. Keske renksiz olanindan alsaydim. Evde oldugum gunlerde kullanip bitirecegim artik.
84563,Negative,görseldeki ile hiç alakası yok kumaşı kalitesiz
133060,Neutral,Benim yüzümü bayağı bir kuruttu. Temizlemesi güzel ve dermokozmetik hissi veriyor. Kurutmasa sürekli bu ürünü kullanırdım
89198,Negative,Sakın almayın sadece 2 gün kullandım sonrasında çalışmamaya ve çalışınca kapanmamaya başladı şuan hiç çalışmıyo para israfı resmen
117870,Neutral,Bir kac gun once elime ulasti. Denedim ancak çok bir faydasini gordugumu soyleyemeyecegim. Evet cildi biraz yumusatiyor nemlendiriyor ama beklentimin altinda kaldi. çok yapış yapış değil ama hafif bir yapışkanlik hissi var. Kutusu en büyük cezbedici faktor
4097,Negative,Ya siz şakasınız heralde gönderdiğiniz L beden tayt 5 6 yaşında ki çocuğa ancak olur.Tabi ki iade edicem
79748,Negative,"Kullanmaya basladigimdan beri saclarim çok sertlesti ve çok hızlı yaglanmaya basladi, hızlı uzayacak diye bu kadar sertlesip kirilmasina deger mi bilemiyorum."
148219,Negative,Ben üründen iki kutu kullandım fakat pek bir faydasını göremedim. Üstelik saçlarımı çok da sert yaptı.
108286,Positive,Uygun fiyat ve 3 kademe gayet yeterli :)
8974,Neutral,Saçlarım çikolata kahve ilk kullanımda etkisini göremedim pek ama umudum var sarıya göre daha zor dönecektir küllüye
36002,Neutral,ikinci kullanımım haftada 1 kere kullanmış oldum fena değil saçı toparlıyor gibi bakalım devam edeceğim daha sonrası için ne kadar etkisi olacak.ürün ne büyük ne küçük orta büyüklükte uzun süreli kullanıma uygun zaten saf olduğu için az miktarda saç diplerine kullanım yetiyor ucuna kadar süremeye gerek yok
34536,Neutral,indirimdeyken aldim ama henuz kullanmadik
113000,Negative,ürün hiç goruldugu gibi değil pisman oldum aldigima kucucuk bu kadar büyük beklemeyin trendyol pismanliktir.
38770,Positive,ürünün kokusu çok güzel
115642,Negative,Ben hiçbir etkisini görmedim nedense saç dökülmesi için almıştım
127588,Negative,hiçbir işe yaramıyor tavsiye etmiyorum
61109,Positive,çok sevdigim bir ruj burdan indirimle çok uyguna aldım tavsiye edilir
102991,Positive,Fiyatı uygun güzel bir temizleyici
39986,Negative,Kokusu çok yoğun yıkadıktan sonra dahi çıkmıyor kokusu
134866,Neutral,fiyatına gore iyi bence
5970,Positive,ürünü tatilde kullandım doğrudan güneşte kuruttum tam istediğim doğal sarılara kavuştum 😊
73636,Neutral,Pek etkisi yok gibi ama güzel
78607,Neutral,"en sevdiğim rexona, paketleme yi açarken zorlandım🤣"
141002,Negative,ben çok etkili olduğunu düşünmüyorum ve çabuk bitiyor küçük cunki elidorun kiler daha etkili
41248,Negative,ince biwey düşündüğümüz gibi değil
28895,Positive,Daha önce kullandığım üründü sağlam geldi
144521,Negative,ürün beklentimi asla karşılamadı musluk suyu gibi sakın almayın
1825,Neutral,ben beğenmedim saçıma iyi gelmedi
134494,Negative,istediğim gibi altın sarı degl çok köyü kötü bir sarı
107700,Negative,Berbat gerçekten çok beğenerek almıştım. Kumaşı kötü duruşu kötü çok kötü çok 👎🏻👎🏻
18154,Positive,Beğenerek kullanıyorum
86750,Neutral,Fiyatı uygun ama kalitesini kulanınca anlycam umarım her derde devadır
17792,Neutral,"Herhangi Bir farklılık sezemedim, nemlendirmesi yerinde, dalgınlıkla göz altlarıma sürmüşlüğüm oldu hemen torbalandım, dikkatli kullanın."
145510,Neutral,Ben de pek işe yaramadı ama kardeşimde işe yaradı herkeste farklı oluyor galiba
99881,Neutral,Kokusu sabun gibi güzel gece için hafif hoş bir krem
116122,Negative,Set olarak aldım ama cildime iyi gelmedi. Hassas bir cilde sahibim cildimi kuruttu
3590,Neutral,Uzun süredir kullandığım bir ürün çok memnunum sacımı yağlandırmıyor ve çok güzel bir parlaklık veriyor
93353,Negative,Nane yağı ve lavanta yağı birlikte almıştım. Yerine susam yağı ve badem yağı geldi?? Fiyasko
102925,Positive,ürün hemen elıme ulastı ve gercekten çok güzel temizliyor fiyatına gore performans çok iyi baska fırmaların  yuksek fiyatlı ürününu almaktansa bu gayet alınabılır bır ürün ...
135240,Neutral,yüzden biraz zor çıkıyor ama gayet güzel bir ürün
62558,Negative,Ürünü benmi kullanamadım bilmiyorum ama sararması gerekirken kızıla döndü. Beyazlari kapattı ama öncelikle istediğim renginin sararmasiydi. Bu yüzden de pek memnun kalamadım maalesef.
54652,Negative,Avon markasına güvenerek aldim ama tam bir hüsran hiç kokmuyor
12294,Negative,kalitesiz bir atlet
76042,Positive,Perceive benim kokum klasik vazgeçemeyenlerdim
25622,Neutral,Yani iadare eder
91689,Positive,"çekim gücü çok güzel diye okudum yorumlarda, gerçekten öyleymiş teşekkürler"
143971,Positive,3 kullanımda bile farketti alın
40391,Positive,yıllardır kullandığım bir ürün çok memnunum ve fiyatı da gayet uygun
145909,Neutral,Güzel temizliyor ama kimyasal gibi kokuyor:(
34188,Negative,Abartıldığı kadar işe yaramaz
111889,Negative,Sirke kokusunu bayağı alıyorsunuz.
88143,Positive,2 hattadır kullanıyorum benim aşırı kuru ve asla nemlenmeyen ve asla yaglanmayan saçlarım var bir hatfa yıkamasam zerre yaglanmaz ama bu ürün muhteşem saçları çok güzel yumuşatıyor ipek gibi oldu uzamasına daha henüz birsey diyemicem bekleyip görücez ama bundan sonra bu benim favorim olacak sanırım sürekli alırım artık❤️❤️
37760,Neutral,tavsiye ederim
104420,Negative,Çok pişmanım ya ben kullanmayı bilmiyorum dicem 10 yıldır makyaj yapıyorum  hiç bir işe yaramıyor yüzünde  yokmus gibi berbat sakın almayın
23361,Positive,Güzel ürün tessekur ederim
130275,Negative,"Ürün özensiz kutuya hiçbir sargı olmadan konmuş, kırık ve akmış berbat halde geldi. Corona için hemen almadım kapıda bekledi yani teslim sırasında fark edemedim ürünün kırık olduğunu, iade istiyorum"
